Duty Period #,Flights
24814,"['CC3840', 'CC2332', 'CC1601', 'CC3056']"
24815,"['CC4215', 'CC2443', 'CC1874']"
24816,"['CC3677', 'CC2724', 'CC3404', 'CC1490']"
24817,"['CC1210', 'CC2175', 'CC1435', 'CC2246']"
24818,"['CC1069', 'CC2486', 'CC1301', 'CC3056']"
24819,"['CC2410', 'CC1463', 'CC2500', 'CC1527']"
24820,"['CC1152', 'CC2277', 'CC1551', 'CC2066', 'CC1490']"
24821,"['CC1152', 'CC2277', 'CC1198', 'CC2246', 'CC1874']"
24822,"['CC2097', 'CC1733', 'CC3509', 'CC1601', 'CC2594']"
24823,"['CC1210', 'CC1918', 'CC1463', 'CC2204', 'CC1874']"
24824,"['CC3677', 'CC1940', 'CC1601', 'CC1975']"
24825,"['CC3621', 'CC1918', 'CC1551', 'CC2806', 'CC3540']"
24826,"['CC2175', 'CC1373', 'CC2654', 'CC3473']"
24827,"['CC3897', 'CC2724', 'CC3404', 'CC1347', 'CC2875']"
24828,"['CC2032', 'CC1247', 'CC2066', 'CC1347']"
24829,"['CC1284', 'CC2486', 'CC1490']"
24830,"['CC1069', 'CC2724', 'CC3473', 'CC1527']"
24831,"['CC1638', 'CC2124', 'CC1301', 'CC2806', 'CC3540']"
24832,"['CC3897', 'CC1918', 'CC1463', 'CC2146', 'CC1125']"
24833,"['CC4829', 'CC2002', 'CC1394', 'CC2204']"
24834,"['CC3897', 'CC2398', 'CC1198', 'CC2443', 'CC1347']"
24835,"['CC3778', 'CC2302', 'CC1582', 'CC2627']"
24836,"['CC1284', 'CC2486', 'CC1394', 'CC2204', 'CC1125']"
24837,"['CC1210', 'CC2332', 'CC1601']"
24838,"['CC1011', 'CC2697', 'CC3597', 'CC3056']"
24839,"['CC2398', 'CC1799', 'CC4731', 'CC1125']"
24840,"['CC1638', 'CC1940', 'CC1394', 'CC2204', 'CC1490']"
24841,"['CC1152', 'CC2398', 'CC1198', 'CC2875']"
24842,"['CC1152', 'CC2277', 'CC1551', 'CC2204', 'CC1125']"
24843,"['CC1110', 'CC2538', 'CC1551', 'CC2443', 'CC1527']"
24844,"['CC3621', 'CC2361', 'CC1247', 'CC2204', 'CC1527']"
24845,"['CC1373', 'CC2002', 'CC1394', 'CC2146', 'CC1490']"
24846,"['CC1110', 'CC2277', 'CC1247', 'CC2773', 'CC3718']"
24847,"['CC1284', 'CC2002', 'CC1301', 'CC2146', 'CC1490']"
24848,"['CC3621', 'CC2398', 'CC1198', 'CC2066', 'CC1490']"
24849,"['CC1110', 'CC2277', 'CC1551', 'CC3149']"
24850,"['CC3621', 'CC1940', 'CC1394', 'CC2146', 'CC1125']"
24851,"['CC2538', 'CC1198', 'CC2443', 'CC1874']"
24852,"['CC1110', 'CC2398', 'CC1394', 'CC3056']"
24853,"['CC1069', 'CC1940', 'CC1031', 'CC2627']"
24854,"['CC3897', 'CC2538', 'CC1394', 'CC2627']"
24855,"['CC2361', 'CC1011', 'CC2443', 'CC1490']"
24856,"['CC3621', 'CC1940', 'CC1347', 'CC2875']"
24857,"['CC3677', 'CC2486', 'CC1301', 'CC2204', 'CC1874']"
24858,"['CC4974', 'CC3191']"
24859,"['CC2175', 'CC1551', 'CC2066', 'CC1347']"
24860,"['CC3741', 'CC2124', 'CC1701']"
24861,"['CC1069', 'CC3087', 'CC4282']"
24862,"['CC1210', 'CC1918', 'CC1582']"
24863,"['CC1152', 'CC2124', 'CC1394', 'CC2594']"
24864,"['CC2538', 'CC1551', 'CC2204', 'CC1814']"
24865,"['CC1110', 'CC2277', 'CC1551', 'CC2204', 'CC1125']"
24866,"['CC2410', 'CC1198', 'CC2246', 'CC1874']"
24867,"['CC3897', 'CC1918', 'CC1551', 'CC3191']"
24868,"['CC3897', 'CC2538', 'CC1247', 'CC2204', 'CC1527']"
24869,"['CC1638', 'CC2486', 'CC1394', 'CC1975']"
24870,"['CC1069', 'CC2724', 'CC3473', 'CC1814']"
24871,"['CC1373', 'CC2002', 'CC1601', 'CC2627']"
24872,"['CC1210', 'CC2175', 'CC1011', 'CC3056']"
24873,"['CC1152', 'CC2032', 'CC1394', 'CC2204', 'CC1874']"
24874,"['CC3897', 'CC2361', 'CC1394', 'CC2146', 'CC1490']"
24875,"['CC2410', 'CC1284', 'CC2579', 'CC3434', 'CC1527']"
24876,"['CC3897', 'CC2002', 'CC1301', 'CC2204', 'CC1874']"
24877,"['CC1152', 'CC2361', 'CC1551', 'CC2204', 'CC1527']"
24878,"['CC4920', 'CC2486', 'CC1301', 'CC2204', 'CC1814']"
24879,"['CC1152', 'CC2032', 'CC1031']"
24880,"['CC3677', 'CC2277', 'CC1247', 'CC2594']"
24881,"['CC1069', 'CC1940', 'CC1394', 'CC3191']"
24882,"['CC1210', 'CC1918', 'CC1247', 'CC2146', 'CC1125']"
24883,"['CC4920', 'CC2486', 'CC1031', 'CC2146', 'CC1527']"
24884,"['CC2277', 'CC1198', 'CC2146', 'CC1490']"
24885,"['CC2361', 'CC1011', 'CC2697', 'CC3644']"
24886,"['CC1435', 'CC2302', 'CC1814']"
24887,"['CC1284', 'CC2486', 'CC1301', 'CC2146', 'CC1490']"
24888,"['CC1110', 'CC2538', 'CC1551', 'CC2594']"
24889,"['CC2410', 'CC1284', 'CC2146', 'CC1125']"
24890,"['CC1110', 'CC2032', 'CC1247', 'CC2146', 'CC1490']"
24891,"['CC1373', 'CC2579', 'CC3644', 'CC3056']"
24892,"['CC3897', 'CC2032', 'CC1198', 'CC2246', 'CC1814']"
24893,"['CC4829', 'CC1940', 'CC1582', 'CC2627']"
24894,"['CC3897', 'CC2332', 'CC1582']"
24895,"['CC4920', 'CC2579', 'CC3644', 'CC3056']"
24896,"['CC2745', 'CC3778', 'CC2654', 'CC3404', 'CC1125']"
24897,"['CC1152', 'CC2361', 'CC1799', 'CC4781']"
24898,"['CC3621', 'CC2538', 'CC1551', 'CC1975']"
24899,"['CC2745', 'CC3509', 'CC1582', 'CC2875']"
24900,"['CC2097', 'CC1069', 'CC2724', 'CC3434']"
24901,"['CC1638', 'CC1940', 'CC1301', 'CC1975']"
24902,"['CC1435', 'CC2697', 'CC3644', 'CC2594']"
24903,"['CC1110', 'CC2538', 'CC1582']"
24904,"['CC1674', 'CC3741', 'CC2002', 'CC1394', 'CC2875']"
24905,"['CC1373', 'CC2654', 'CC3597', 'CC2875']"
24906,"['CC1463', 'CC2500', 'CC1814']"
24907,"['CC1638', 'CC2849', 'CC4047', 'CC4519']"
24908,"['CC1152', 'CC2277', 'CC1301', 'CC2204', 'CC1527']"
24909,"['CC3621', 'CC2724', 'CC3473', 'CC1527']"
24910,"['CC4439', 'CC4126', 'CC4344', 'CC3191']"
24911,"['CC2097', 'CC1069', 'CC2332', 'CC1601', 'CC2627']"
24912,"['CC3621', 'CC3343', 'CC5181', 'CC2443']"
24913,"['CC2745', 'CC3778', 'CC2302', 'CC1347']"
24914,"['CC4404', 'CC3977', 'CC4571']"
24915,"['CC3677', 'CC2032', 'CC1247', 'CC2066', 'CC1874']"
24916,"['CC3621', 'CC2361', 'CC1247', 'CC2066', 'CC1527']"
24917,"['CC3840', 'CC2332', 'CC1527']"
24918,"['CC1069', 'CC2849', 'CC3960', 'CC4314']"
24919,"['CC3621', 'CC2398', 'CC1198', 'CC3149']"
24920,"['CC2097', 'CC1551', 'CC2806']"
24921,"['CC4920', 'CC2124', 'CC1031', 'CC2146']"
24922,"['CC1638', 'CC2654', 'CC3473', 'CC1125']"
24923,"['CC1110', 'CC2538', 'CC1551', 'CC2697', 'CC3644']"
24924,"['CC3677', 'CC2277', 'CC1198', 'CC2066', 'CC1347']"
24925,"['CC3621', 'CC2002', 'CC1582', 'CC2594']"
24926,"['CC3621', 'CC2398', 'CC1551', 'CC2953']"
24927,"['CC1110', 'CC2398', 'CC1011', 'CC2246', 'CC1347']"
24928,"['CC3621', 'CC2277', 'CC1301', 'CC3056']"
24929,"['CC1210', 'CC1918', 'CC1463', 'CC2806', 'CC3718']"
24930,"['CC1638', 'CC2032', 'CC1601', 'CC1975']"
24931,"['CC1152', 'CC2277', 'CC1031', 'CC2146', 'CC1814']"
24932,"['CC2097', 'CC1373', 'CC2002', 'CC1601', 'CC2875']"
24933,"['CC3741', 'CC3087', 'CC4571']"
24934,"['CC1674', 'CC3741', 'CC2724', 'CC3434', 'CC1814']"
24935,"['CC1110', 'CC2398', 'CC1247', 'CC2204', 'CC1814']"
24936,"['CC1918', 'CC1799', 'CC4781', 'CC2875']"
24937,"['CC4126', 'CC4344', 'CC3056']"
24938,"['CC1210', 'CC2361', 'CC1011', 'CC2246', 'CC1527']"
24939,"['CC3897', 'CC2538', 'CC1527']"
24940,"['CC1110', 'CC2538', 'CC1551', 'CC2773', 'CC3568']"
24941,"['CC1110', 'CC2538', 'CC1347', 'CC2594']"
24942,"['CC3677', 'CC2277', 'CC1247', 'CC2773']"
24943,"['CC2398', 'CC1011', 'CC2806']"
24944,"['CC2579', 'CC3473', 'CC1125']"
24945,"['CC3677', 'CC2277', 'CC1247', 'CC2697', 'CC3718']"
24946,"['CC1638', 'CC2302', 'CC1527']"
24947,"['CC4829', 'CC2654', 'CC3597', 'CC2594']"
24948,"['CC3677', 'CC2277', 'CC1247', 'CC2246', 'CC1814']"
24949,"['CC2097', 'CC1601', 'CC2146']"
24950,"['CC2361', 'CC1799', 'CC4731', 'CC1527']"
24951,"['CC2579', 'CC3434']"
24952,"['CC2410', 'CC1284', 'CC2724', 'CC3434', 'CC1490']"
24953,"['CC1152', 'CC2032', 'CC1394', 'CC2953']"
24954,"['CC1110', 'CC2398', 'CC1301', 'CC2204', 'CC1125']"
24955,"['CC2175', 'CC1011', 'CC2697', 'CC3568']"
24956,"['CC3741', 'CC2724', 'CC3404', 'CC1814']"
24957,"['CC2175', 'CC1198', 'CC2146']"
24958,"['CC2410', 'CC1373', 'CC2302', 'CC1601', 'CC2875']"
24959,"['CC3169', 'CC4769', 'CC1582', 'CC3191']"
24960,"['CC1152', 'CC2032', 'CC1551', 'CC2806', 'CC3568']"
24961,"['CC1284', 'CC2002', 'CC1301', 'CC2146', 'CC1527']"
24962,"['CC3677', 'CC2032', 'CC1198', 'CC2066', 'CC1874']"
24963,"['CC1373', 'CC2124', 'CC1394', 'CC2953']"
24964,"['CC3897', 'CC2398', 'CC1247', 'CC2066', 'CC1814']"
24965,"['CC3897', 'CC2398', 'CC1601', 'CC3191']"
24966,"['CC1638', 'CC2277', 'CC1799', 'CC4781', 'CC2875']"
24967,"['CC3897', 'CC2002', 'CC1601', 'CC2146', 'CC1814']"
24968,"['CC2410', 'CC1247', 'CC2066']"
24969,"['CC3621', 'CC2361', 'CC1031', 'CC2146', 'CC1814']"
24970,"['CC1210', 'CC1918', 'CC1031', 'CC2146', 'CC1490']"
24971,"['CC2097', 'CC1198', 'CC2875']"
24972,"['CC1110', 'CC2002', 'CC1301', 'CC2204', 'CC1814']"
24973,"['CC3509', 'CC1847']"
24974,"['CC3621', 'CC1918', 'CC1011', 'CC2697', 'CC3540']"
24975,"['CC1110', 'CC2806', 'CC3540']"
24976,"['CC1638', 'CC1940', 'CC1031', 'CC2875']"
24977,"['CC2745', 'CC3778', 'CC2443', 'CC1527']"
24978,"['CC2579', 'CC3404', 'CC1701']"
24979,"['CC3621', 'CC2500', 'CC1762', 'CC3718']"
24980,"['CC1284', 'CC2002', 'CC1582', 'CC2875']"
24981,"['CC2175', 'CC1373', 'CC2002', 'CC1125']"
24982,"['CC1210', 'CC2175', 'CC1373', 'CC2302', 'CC1347']"
24983,"['CC3897', 'CC1918', 'CC1198', 'CC2443', 'CC1527']"
24984,"['CC4829', 'CC2486', 'CC1601', 'CC2875']"
24985,"['CC1373', 'CC2002', 'CC1301', 'CC3191']"
24986,"['CC4829', 'CC1940', 'CC1490']"
24987,"['CC3677', 'CC2124', 'CC1031', 'CC2146', 'CC1527']"
24988,"['CC2745', 'CC3778', 'CC2124', 'CC1301', 'CC2146']"
24989,"['CC1110', 'CC2002', 'CC1301', 'CC2146', 'CC1125']"
24990,"['CC4106', 'CC4375', 'CC3977', 'CC4344', 'CC3056']"
24991,"['CC1674', 'CC3509']"
24992,"['CC1152', 'CC2398', 'CC1198', 'CC2806', 'CC3718']"
24993,"['CC1284', 'CC2500', 'CC1847']"
24994,"['CC3677', 'CC2032', 'CC1198', 'CC2146', 'CC1527']"
24995,"['CC3621', 'CC1940', 'CC1394', 'CC3056']"
24996,"['CC4694', 'CC1601', 'CC2146', 'CC1490']"
24997,"['CC2398', 'CC1799', 'CC4731', 'CC1527']"
24998,"['CC3677', 'CC2002', 'CC1394', 'CC3056']"
24999,"['CC1638', 'CC2724', 'CC3644']"
25000,"['CC1284', 'CC2654', 'CC3473', 'CC1125']"
25001,"['CC4694', 'CC1247', 'CC2066', 'CC1874']"
25002,"['CC1110', 'CC1940', 'CC1301']"
25003,"['CC1638', 'CC2032', 'CC1247', 'CC2443', 'CC1874']"
25004,"['CC3293', 'CC5070', 'CC4047', 'CC4519']"
25005,"['CC1638', 'CC2925', 'CC3977', 'CC4344', 'CC3191']"
25006,"['CC1463', 'CC2302', 'CC1031', 'CC2146', 'CC1125']"
25007,"['CC2032', 'CC1301', 'CC2204', 'CC1125']"
25008,"['CC4920', 'CC2724', 'CC3597', 'CC2594']"
25009,"['CC2332', 'CC1762', 'CC3540']"
25010,"['CC2175', 'CC1463', 'CC3149', 'CC4679']"
25011,"['CC4920', 'CC2124', 'CC1582', 'CC2627']"
25012,"['CC3840', 'CC2002', 'CC1031', 'CC2146', 'CC1490']"
25013,"['CC1210', 'CC2398', 'CC1301', 'CC2806', 'CC3718']"
25014,"['CC1210', 'CC2654', 'CC3473', 'CC1814']"
25015,"['CC3621', 'CC2361', 'CC1551', 'CC2773', 'CC3718']"
25016,"['CC1210', 'CC2032', 'CC1031', 'CC3191']"
25017,"['CC2175', 'CC1198', 'CC2806', 'CC3718']"
25018,"['CC3897', 'CC2277', 'CC1551', 'CC2443', 'CC1527']"
25019,"['CC1152', 'CC2486', 'CC1601', 'CC2594']"
25020,"['CC1210', 'CC2398', 'CC1198', 'CC2146', 'CC1490']"
25021,"['CC1110', 'CC2538', 'CC1601', 'CC2953']"
25022,"['CC3677', 'CC2277', 'CC1198', 'CC2066', 'CC1874']"
25023,"['CC1210', 'CC2032', 'CC1198', 'CC2204', 'CC1490']"
25024,"['CC2277', 'CC1198', 'CC2773', 'CC3540']"
25025,"['CC1110', 'CC2277', 'CC1198', 'CC2806', 'CC3568']"
25026,"['CC1110', 'CC2032', 'CC1011', 'CC2697', 'CC3597']"
25027,"['CC2332', 'CC1347', 'CC2594']"
25028,"['CC1210', 'CC2277', 'CC1551', 'CC2066', 'CC1701']"
25029,"['CC2410', 'CC1284', 'CC3087', 'CC4571']"
25030,"['CC2124', 'CC1301', 'CC2204', 'CC1527']"
25031,"['CC2097', 'CC1373', 'CC2594']"
25032,"['CC2361', 'CC1551', 'CC2146', 'CC1125']"
25033,"['CC2175', 'CC1373', 'CC2302', 'CC1582', 'CC2627']"
25034,"['CC1210', 'CC1918', 'CC1463', 'CC2697', 'CC3718']"
25035,"['CC1638', 'CC2277', 'CC1551', 'CC2204', 'CC1490']"
25036,"['CC1284', 'CC2724', 'CC3644', 'CC2875']"
25037,"['CC3897', 'CC2361', 'CC1198', 'CC2806', 'CC3540']"
25038,"['CC1284', 'CC2486', 'CC1301', 'CC2204']"
25039,"['CC1110', 'CC2398', 'CC1198', 'CC2875']"
25040,"['CC1638', 'CC2277', 'CC1011', 'CC3191']"
25041,"['CC3621', 'CC2538', 'CC1198', 'CC2246', 'CC1701']"
25042,"['CC2097', 'CC1069', 'CC2654', 'CC3404', 'CC1125']"
25043,"['CC1152', 'CC2204', 'CC1527']"
25044,"['CC3343', 'CC5181', 'CC3056']"
25045,"['CC4078', 'CC4558', 'CC4047', 'CC4282']"
25046,"['CC2410', 'CC1284', 'CC2849', 'CC3809']"
25047,"['CC1152', 'CC2002', 'CC1301', 'CC2146', 'CC1527']"
25048,"['CC2097', 'CC1069', 'CC2302', 'CC1582', 'CC2875']"
25049,"['CC3677', 'CC2032', 'CC1198', 'CC2806', 'CC3568']"
25050,"['CC2097', 'CC1551', 'CC2806', 'CC3540']"
25051,"['CC3897', 'CC2032', 'CC1247', 'CC2246', 'CC1814']"
25052,"['CC3677', 'CC2277', 'CC1247', 'CC2443', 'CC1814']"
25053,"['CC3677', 'CC2124', 'CC1301', 'CC2806']"
25054,"['CC2032', 'CC1394', 'CC1975']"
25055,"['CC1210', 'CC2032', 'CC1198', 'CC2146', 'CC1814']"
25056,"['CC3677', 'CC2302', 'CC1031', 'CC2146', 'CC1490']"
25057,"['CC2410', 'CC1551', 'CC2806', 'CC3568']"
25058,"['CC1152', 'CC2032', 'CC1198', 'CC2697']"
25059,"['CC1638', 'CC2277', 'CC1198', 'CC2204', 'CC1814']"
25060,"['CC1152', 'CC2277', 'CC1301', 'CC2204']"
25061,"['CC1674', 'CC3741', 'CC2204', 'CC1490']"
25062,"['CC3778', 'CC2806', 'CC3718']"
25063,"['CC3897', 'CC2032', 'CC1394', 'CC2204', 'CC1814']"
25064,"['CC2302', 'CC1031', 'CC1975']"
25065,"['CC2277', 'CC1814']"
25066,"['CC1110', 'CC3087', 'CC4606']"
25067,"['CC1069', 'CC2066', 'CC1125']"
25068,"['CC1152', 'CC2032', 'CC1011', 'CC3191']"
25069,"['CC2745', 'CC3778', 'CC2124', 'CC1347']"
25070,"['CC1373', 'CC2500', 'CC1762', 'CC3540']"
25071,"['CC2277', 'CC1011', 'CC2443', 'CC1814']"
25072,"['CC2097', 'CC1373', 'CC2002', 'CC1301', 'CC3191']"
25073,"['CC1210', 'CC2277', 'CC1011', 'CC2806', 'CC3718']"
25074,"['CC2745', 'CC3778', 'CC2124', 'CC1701']"
25075,"['CC1110', 'CC2361', 'CC1551', 'CC3191']"
25076,"['CC3621', 'CC2361', 'CC1301', 'CC2806', 'CC3540']"
25077,"['CC1638', 'CC2032', 'CC1247', 'CC2066', 'CC1814']"
25078,"['CC4694', 'CC1394', 'CC2627']"
25079,"['CC3677', 'CC2032', 'CC1011', 'CC2875']"
25080,"['CC1918', 'CC1198', 'CC2443', 'CC1490']"
25081,"['CC1638', 'CC1940', 'CC1394', 'CC2204', 'CC1527']"
25082,"['CC1110', 'CC2277', 'CC1247', 'CC3149', 'CC4679']"
25083,"['CC3621', 'CC2398', 'CC1247', 'CC2066', 'CC1527']"
25084,"['CC1210', 'CC1940', 'CC1301', 'CC2204']"
25085,"['CC1674', 'CC3434', 'CC1347', 'CC2875']"
25086,"['CC2745', 'CC3741', 'CC2302', 'CC1527']"
25087,"['CC3897', 'CC2124', 'CC1031', 'CC2875']"
25088,"['CC1110', 'CC2398', 'CC1247', 'CC3191']"
25089,"['CC2410', 'CC1284', 'CC2500', 'CC1582', 'CC2875']"
25090,"['CC2002', 'CC1301', 'CC2146', 'CC1125']"
25091,"['CC3677', 'CC2124', 'CC1601']"
25092,"['CC1210', 'CC2175', 'CC1247', 'CC2246']"
25093,"['CC1152', 'CC2032', 'CC1011', 'CC2627']"
25094,"['CC1210', 'CC1940', 'CC1601', 'CC3056']"
25095,"['CC2175', 'CC1463', 'CC2302', 'CC1031']"
25096,"['CC2032', 'CC1247', 'CC3191']"
25097,"['CC4920', 'CC2486', 'CC1762']"
25098,"['CC3621', 'CC1918', 'CC1435', 'CC2500', 'CC1874']"
25099,"['CC2175', 'CC1011', 'CC2146']"
25100,"['CC2175', 'CC1463', 'CC2066', 'CC1347', 'CC2594']"
25101,"['CC3621', 'CC2925', 'CC3977', 'CC4606']"
25102,"['CC1638', 'CC2032', 'CC1198', 'CC2443', 'CC1490']"
25103,"['CC3621', 'CC1918', 'CC1463', 'CC2806', 'CC3540']"
25104,"['CC2302', 'CC1031', 'CC2146', 'CC1125']"
25105,"['CC2410', 'CC1373', 'CC2002', 'CC1601']"
25106,"['CC1011', 'CC2443', 'CC1874']"
25107,"['CC1210', 'CC1918', 'CC1463', 'CC2500', 'CC1527']"
25108,"['CC3677', 'CC2277', 'CC1551', 'CC3149']"
25109,"['CC2410', 'CC1373', 'CC2302', 'CC1031', 'CC3056']"
25110,"['CC3264', 'CC4993']"
25111,"['CC3897', 'CC3149']"
25112,"['CC1918', 'CC1463', 'CC2500', 'CC1490']"
25113,"['CC3677', 'CC2032', 'CC1247', 'CC2697', 'CC3568']"
25114,"['CC1674', 'CC3741', 'CC2500', 'CC1347', 'CC2594']"
25115,"['CC3621', 'CC2332', 'CC1601', 'CC2627']"
25116,"['CC1110', 'CC2361', 'CC1301', 'CC2806', 'CC3568']"
25117,"['CC3897', 'CC2538', 'CC1247', 'CC1975']"
25118,"['CC1210', 'CC2277', 'CC1247', 'CC2773', 'CC3568']"
25119,"['CC1069', 'CC2332', 'CC1601', 'CC2146', 'CC1490']"
25120,"['CC2410', 'CC1435', 'CC2500']"
25121,"['CC1110', 'CC2773', 'CC3718']"
25122,"['CC3621', 'CC2398', 'CC1247', 'CC2594']"
25123,"['CC2124', 'CC1394', 'CC2146', 'CC1490']"
25124,"['CC3778', 'CC2724', 'CC3473', 'CC1490']"
25125,"['CC1152', 'CC2277', 'CC1551', 'CC2443', 'CC1125']"
25126,"['CC1918', 'CC1463', 'CC2806', 'CC3718']"
25127,"['CC2361', 'CC1247', 'CC2697', 'CC3597', 'CC3056']"
25128,"['CC3897', 'CC2398', 'CC1247', 'CC2773', 'CC3718']"
25129,"['CC1110', 'CC2538', 'CC1601', 'CC3191']"
25130,"['CC4106', 'CC4375', 'CC3977', 'CC4519']"
25131,"['CC1110', 'CC2443', 'CC1527']"
25132,"['CC1152', 'CC2538', 'CC1031', 'CC2146']"
25133,"['CC1210', 'CC2175', 'CC1551', 'CC2594']"
25134,"['CC2097', 'CC1551', 'CC2204', 'CC1814']"
25135,"['CC1210', 'CC2277', 'CC1198', 'CC2806', 'CC3718']"
25136,"['CC1638', 'CC2032', 'CC1247', 'CC2066', 'CC1125']"
25137,"['CC1210', 'CC2398', 'CC1551', 'CC2697', 'CC3597']"
25138,"['CC1284', 'CC2002', 'CC1301', 'CC2204', 'CC1814']"
25139,"['CC3621', 'CC2654', 'CC3434', 'CC1490']"
25140,"['CC3897', 'CC1918', 'CC1551', 'CC1975']"
25141,"['CC1210', 'CC2175', 'CC1301', 'CC2204', 'CC1125']"
25142,"['CC1152', 'CC2032', 'CC1247', 'CC2146', 'CC1527']"
25143,"['CC1940', 'CC1301', 'CC2806']"
25144,"['CC4078', 'CC4404', 'CC3977', 'CC4314']"
25145,"['CC3897', 'CC2002', 'CC1394', 'CC2204']"
25146,"['CC3509', 'CC1394', 'CC2627']"
25147,"['CC1918', 'CC1301', 'CC2204', 'CC1527']"
25148,"['CC2175', 'CC1373', 'CC2302', 'CC1031', 'CC2594']"
25149,"['CC1638', 'CC2579', 'CC3434', 'CC1490']"
25150,"['CC1152', 'CC2032', 'CC1198', 'CC2066', 'CC1701']"
25151,"['CC1210', 'CC2849', 'CC4047', 'CC4314']"
25152,"['CC1210', 'CC2002', 'CC1762', 'CC3540']"
25153,"['CC3621', 'CC2032', 'CC1601', 'CC2146', 'CC1527']"
25154,"['CC1110', 'CC2277', 'CC1247', 'CC2146', 'CC1527']"
25155,"['CC3897', 'CC2398', 'CC1799', 'CC4781', 'CC3056']"
25156,"['CC1918', 'CC1463', 'CC2806', 'CC3540']"
25157,"['CC3897', 'CC2398', 'CC1347', 'CC2594']"
25158,"['CC1638', 'CC2277', 'CC1247', 'CC2204', 'CC1814']"
25159,"['CC2032', 'CC1198', 'CC2697', 'CC3644']"
25160,"['CC1210', 'CC2066', 'CC1347']"
25161,"['CC1733', 'CC3509', 'CC1582', 'CC3191']"
25162,"['CC3677', 'CC2032', 'CC1247', 'CC2146', 'CC1527']"
25163,"['CC1152', 'CC2398', 'CC1011', 'CC2806', 'CC3568']"
25164,"['CC1152', 'CC2302', 'CC1601', 'CC2627']"
25165,"['CC1638', 'CC3018', 'CC4344', 'CC2627']"
25166,"['CC1152', 'CC2277', 'CC1011', 'CC2875']"
25167,"['CC3741', 'CC3313', 'CC5141', 'CC2594']"
25168,"['CC4200', 'CC4974', 'CC2146', 'CC1125']"
25169,"['CC1110', 'CC2538', 'CC1198', 'CC2697', 'CC3718']"
25170,"['CC2745', 'CC3509', 'CC1394', 'CC2953']"
25171,"['CC2745', 'CC3778', 'CC2724', 'CC3434']"
25172,"['CC2410', 'CC1373', 'CC2002', 'CC1527']"
25173,"['CC1110', 'CC2398', 'CC1198', 'CC2443', 'CC1347']"
25174,"['CC3621', 'CC1940', 'CC1601', 'CC3056']"
25175,"['CC1210', 'CC1918', 'CC1435', 'CC2066', 'CC1347']"
25176,"['CC3621', 'CC2277', 'CC1301', 'CC2204', 'CC1490']"
25177,"['CC3897', 'CC2002', 'CC1874']"
25178,"['CC1110', 'CC2398', 'CC1814']"
25179,"['CC1674', 'CC3778', 'CC2654', 'CC3644', 'CC2594']"
25180,"['CC1152', 'CC2398', 'CC1198', 'CC2773', 'CC3540']"
25181,"['CC2097', 'CC1463', 'CC2302', 'CC1347', 'CC2875']"
25182,"['CC3897', 'CC2277', 'CC1031', 'CC3191']"
25183,"['CC3677', 'CC2277', 'CC1551', 'CC2246', 'CC1814']"
25184,"['CC3897', 'CC1918', 'CC1601', 'CC2146']"
25185,"['CC2175', 'CC1373', 'CC2246', 'CC1701']"
25186,"['CC2097', 'CC1733', 'CC3404']"
25187,"['CC2745', 'CC3741', 'CC2654', 'CC3473', 'CC1814']"
25188,"['CC1210', 'CC2486', 'CC1301', 'CC2594']"
25189,"['CC1152', 'CC2538', 'CC1551', 'CC2066', 'CC1701']"
25190,"['CC3778', 'CC2500']"
25191,"['CC2097', 'CC1011', 'CC2246', 'CC1701']"
25192,"['CC1210', 'CC1940', 'CC1601', 'CC2627']"
25193,"['CC1210', 'CC1918', 'CC1435', 'CC2204', 'CC1874']"
25194,"['CC1152', 'CC2277', 'CC1011', 'CC2697', 'CC3568']"
25195,"['CC1110', 'CC2277', 'CC1011', 'CC2204', 'CC1814']"
25196,"['CC1110', 'CC2277', 'CC1551', 'CC2806', 'CC3568']"
25197,"['CC1110', 'CC2332', 'CC1301', 'CC2806']"
25198,"['CC2175', 'CC1373', 'CC2002', 'CC1874']"
25199,"['CC1152', 'CC2361', 'CC1247', 'CC2204', 'CC1527']"
25200,"['CC1638', 'CC2032', 'CC1198', 'CC2594']"
25201,"['CC3897', 'CC2124', 'CC1762', 'CC3540']"
25202,"['CC3840', 'CC2486', 'CC1301', 'CC2806', 'CC3718']"
25203,"['CC1210', 'CC1940', 'CC1762', 'CC3540']"
25204,"['CC2175', 'CC1435', 'CC3149', 'CC4679']"
25205,"['CC1110', 'CC2277', 'CC1247', 'CC2246', 'CC1347']"
25206,"['CC3169', 'CC4769', 'CC1601', 'CC2953']"
25207,"['CC3778', 'CC2124', 'CC1394', 'CC2146', 'CC1490']"
25208,"['CC1638', 'CC3087', 'CC4314']"
25209,"['CC1110', 'CC2361', 'CC1799', 'CC4731', 'CC1125']"
25210,"['CC2538', 'CC1011', 'CC2627']"
25211,"['CC1674', 'CC3778', 'CC2002', 'CC1394', 'CC2875']"
25212,"['CC3840', 'CC2654', 'CC3434', 'CC1490']"
25213,"['CC1110', 'CC2277', 'CC1551', 'CC2246', 'CC1527']"
25214,"['CC3677', 'CC2277', 'CC1198', 'CC2697', 'CC3644']"
25215,"['CC1674', 'CC3741', 'CC2246', 'CC1814']"
25216,"['CC1210', 'CC2175', 'CC1435', 'CC2302', 'CC1582']"
25217,"['CC1110', 'CC2538', 'CC1198', 'CC2246', 'CC1527']"
25218,"['CC2124', 'CC1762']"
25219,"['CC1210', 'CC1918', 'CC1463']"
